1699173518.69700003,0.02077327,-0.02143908,0.00412802
1699173518.71099997,0.02223805,-0.01850952,-0.00346221
1699173518.73399997,0.01557995,-0.03368999,0.02756453
1699173518.75300002,0.01051980,-0.04141338,0.04594089
1699173518.78399992,0.01744422,-0.02876299,0.01850952
1699173518.82400012,0.01491414,-0.02969513,0.01944165
1699173518.84400010,0.01784371,-0.02756453,0.01677841
1699173518.85599995,0.01691157,-0.03102675,0.02636608
1699173518.86300015,0.01371569,-0.03568742,0.03608690
1699173518.87500000,0.01198458,-0.03582058,0.03595374
1699173518.88400006,0.01411517,-0.03249153,0.02902932
1699173518.89100003,0.01411517,-0.03249153,0.02902932
1699173518.90199995,0.01784371,-0.02929564,0.02050695
1699173518.91100001,0.01997430,-0.02596659,0.01491414
1699173518.92100000,0.01917533,-0.02756453,0.01637893
1699173518.93000007,0.01677841,-0.02969513,0.02383600
1699173518.96900010,0.01731106,-0.02783086,0.01944165
1699173518.97900009,0.02037379,-0.02609975,0.01504731
1699173518.98900008,0.01757738,-0.02809718,0.02157224
1699173518.99800014,0.01278355,-0.03222520,0.02889615
1699173519.00800014,0.00932134,-0.03435580,0.03302418
1699173519.01900005,0.01025347,-0.03475528,0.03342366
1699173519.02800012,0.01504731,-0.03049410,0.02330335
1699173519.03699994,0.02010746,-0.02623291,0.01784371
1699173519.04800010,0.02210489,-0.02476813,0.01464782
1699173519.05699992,0.01757738,-0.02889615,0.02210489
1699173519.06700015,0.01384885,-0.03435580,0.02982829
1699173519.07700014,0.00918818,-0.03661955,0.03329050
1699173519.08800006,0.01118561,-0.03408947,0.02836351
1699173519.09800005,0.01677841,-0.02942880,0.02277070
1699173519.10700011,0.01824319,-0.02609975,0.01624576
1699173519.11599994,0.01677841,-0.02876299,0.01664525
1699173519.12599993,0.01637893,-0.03022777,0.02117276
1699173519.13499999,0.01318304,-0.03315734,0.02729821
1699173519.14600015,0.01238407,-0.03582058,0.03155939
1699173519.15600014,0.01438150,-0.03195888,0.02876299
1699173519.16600013,0.01691157,-0.02956196,0.02503446
1699173519.17700005,0.01837636,-0.03009461,0.02143908
1699173519.18400002,0.01637893,-0.02996145,0.02157224
1699173519.19600010,0.01637893,-0.02916248,0.02343651
1699173519.20300007,0.01438150,-0.03102675,0.02490129
1699173519.21500015,0.01491414,-0.03049410,0.02476813
1699173519.22399998,0.01584628,-0.02942880,0.02183857
1699173519.23600006,0.01850952,-0.02996145,0.02476813
1699173519.24900007,0.01451466,-0.03102675,0.02503446
1699173519.25999999,0.01225090,-0.03222520,0.03049410
1699173519.26900005,0.01304988,-0.03422263,0.03009461
1699173519.28500009,0.01571312,-0.03129307,0.02583343
1699173519.29999995,0.01717790,-0.02969513,0.01837636
1699173519.30999994,0.01850952,-0.02516762,0.01478098
1699173519.31800008,0.01704474,-0.02583343,0.01531363
1699173519.32599998,0.01557995,-0.02996145,0.02410232
1699173519.33200002,0.01171826,-0.03382315,0.03195888
1699173519.34299994,0.01105245,-0.03568742,0.03582058
1699173519.35200000,0.01211774,-0.03715220,0.03195888
1699173519.36000013,0.01571312,-0.03275785,0.02356967
1699173519.37000012,0.01811003,-0.02703189,0.01717790
1699173519.38000011,0.01984114,-0.02476813,0.01225090
1699173519.39199996,0.01877584,-0.02583343,0.01611260
1699173519.40000010,0.01664525,-0.02942880,0.02197173
1699173519.40899992,0.01438150,-0.03169256,0.02583343
1699173519.41900015,0.01371569,-0.03342366,0.02996145
1699173519.42799997,0.01411517,-0.03302418,0.02849667
1699173519.43799996,0.01344936,-0.03235837,0.02809718
1699173519.44799995,0.01438150,-0.03249153,0.02689872
1699173519.45700002,0.01651209,-0.03129307,0.02530078
1699173519.46799994,0.01664525,-0.03235837,0.02649924
1699173519.47799993,0.01651209,-0.02902932,0.01970798
1699173519.48699999,0.01757738,-0.02649924,0.01651209
1699173519.49699998,0.01930849,-0.02809718,0.01651209
1699173519.50600004,0.01544679,-0.02916248,0.01877584
1699173519.51600003,0.01384885,-0.03275785,0.02423548
1699173519.52600002,0.01291671,-0.03142623,0.02996145
1699173519.53600001,0.01078612,-0.03355682,0.03368999
1699173519.54600000,0.01518047,-0.03355682,0.03009461
1699173519.55800009,0.01518047,-0.02942880,0.02543394
1699173519.56800008,0.01651209,-0.02889615,0.02303703
1699173519.57700014,0.01651209,-0.02743137,0.02170541
1699173519.58599997,0.01611260,-0.02916248,0.02303703
1699173519.59500003,0.01637893,-0.03049410,0.02490129
1699173519.60700011,0.01637893,-0.03036094,0.02330335
1699173519.61599994,0.01331620,-0.02929564,0.02223805
1699173519.62700009,0.01411517,-0.03142623,0.02423548
1699173519.63800001,0.01398201,-0.03182572,0.02343651
1699173519.64700007,0.01438150,-0.03249153,0.02623291
1699173519.65799999,0.01398201,-0.03249153,0.02876299
1699173519.67100000,0.01438150,-0.03089358,0.03129307
1699173519.69000006,0.01544679,-0.03102675,0.02623291
1699173519.70799994,0.01890900,-0.02703189,0.01704474
1699173519.71500015,0.01744422,-0.02636608,0.01744422
1699173519.74000001,0.01371569,-0.03342366,0.02889615
1699173519.76900005,0.01225090,-0.03235837,0.02530078
1699173519.80200005,0.01371569,-0.03222520,0.02769770
1699173519.83400011,0.01451466,-0.03195888,0.02570027
1699173519.86899996,0.01398201,-0.02996145,0.02383600
1699173519.90700006,0.01611260,-0.02969513,0.02103960
1699173519.94600010,0.01398201,-0.03462212,0.03368999
1699173519.98099995,0.02010746,-0.02556710,0.01344936
1699173519.98900008,0.01677841,-0.02783086,0.01771055
1699173520.01800013,0.00958766,-0.03821749,0.04034809
1699173520.04200006,0.01930849,-0.02609975,0.01531363
1699173520.06599998,0.01637893,-0.03022777,0.02117276
1699173520.09599996,0.01438150,-0.03235837,0.03275785
1699173520.13400006,0.01278355,-0.03249153,0.02756453
1699173520.16000009,0.01411517,-0.03608690,0.03582058
1699173520.18300009,0.02197173,-0.02130592,0.00173111
1699173520.20400000,0.01398201,-0.03062726,0.02783086
1699173520.20900011,0.01065296,-0.03968228,0.04434295
1699173520.22700000,0.00625861,-0.04141338,0.04673986
1699173520.25099993,0.02210489,-0.02183857,0.00639178
1699173520.26500010,0.02263754,-0.02077327,0.00838921
1699173520.27200007,0.01811003,-0.02729821,0.02130592
1699173520.27900004,0.01211774,-0.03382315,0.03502161
1699173520.28800011,0.01025347,-0.04008176,0.04048125
1699173520.29800010,0.01238407,-0.03448896,0.03049410
1699173520.30699992,0.01704474,-0.02676556,0.01491414
1699173520.31700015,0.01957481,-0.02130592,0.00838921
1699173520.32900000,0.01890900,-0.02490129,0.01331620
1699173520.33700013,0.01731106,-0.03036094,0.02689872
1699173520.34800005,0.01278355,-0.03701904,0.03688587
1699173520.35599995,0.01171826,-0.03661955,0.03715220
1699173520.36599994,0.01225090,-0.03329050,0.03076042
1699173520.37800002,0.01744422,-0.02836351,0.01850952
1699173520.38599992,0.01837636,-0.02583343,0.01171826
1699173520.39499998,0.01597944,-0.02783086,0.01704474
1699173520.40499997,0.01145193,-0.03195888,0.02623291
1699173520.41499996,0.01238407,-0.03475528,0.03488844
1699173520.42600012,0.01384885,-0.03582058,0.03622006
1699173520.43499994,0.01518047,-0.03102675,0.02463497
1699173520.44400001,0.02050695,-0.02450181,0.01131877
1699173520.45400000,0.02117276,-0.02197173,0.00559280
1699173520.46300006,0.01784371,-0.02596659,0.01518047
1699173520.47300005,0.01784371,-0.02596659,0.01518047
1699173520.48399997,0.01118561,-0.03142623,0.03129307
1699173520.49300003,0.00825604,-0.03954911,0.04301133
1699173520.50200009,0.00652494,-0.04021492,0.04234552
1699173520.51200008,0.01451466,-0.03262469,0.02663240
1699173520.52200007,0.02090643,-0.02423548,0.00985399
1699173520.53200006,0.02410232,-0.02143908,0.00399486
1699173520.54299998,0.02037379,-0.02490129,0.01291671
1699173520.55299997,0.01398201,-0.03222520,0.02862983
1699173520.56100011,0.00945450,-0.03755168,0.03981544
1699173520.57200003,0.01078612,-0.03688587,0.03768485
1699173520.58100009,0.01384885,-0.03249153,0.02636608
1699173520.59200001,0.01784371,-0.02676556,0.01424833
1699173520.60100007,0.02037379,-0.02490129,0.01171826
1699173520.61000013,0.01704474,-0.02823034,0.01930849
1699173520.62100005,0.01225090,-0.03315734,0.03129307
1699173520.63100004,0.00985399,-0.03821749,0.03768485
1699173520.64000010,0.01238407,-0.03555425,0.03448896
1699173520.65100002,0.01384885,-0.03235837,0.02463497
1699173520.65899992,0.01837636,-0.02623291,0.01651209
1699173520.67100000,0.01997430,-0.02516762,0.01238407
1699173520.67900014,0.01771055,-0.02716505,0.01384885
1699173520.69099998,0.01624576,-0.03062726,0.02450181
1699173520.70000005,0.01291671,-0.03355682,0.02703189
1699173520.70700002,0.01411517,-0.03302418,0.02969513
1699173520.72700000,0.01331620,-0.03195888,0.02889615
1699173520.73900008,0.01291671,-0.03115991,0.02783086
1699173520.75600004,0.01584628,-0.03249153,0.02583343
1699173520.77699995,0.01957481,-0.02769770,0.01677841
1699173520.78999996,0.02064011,-0.02663240,0.01344936
1699173520.80500007,0.01864268,-0.02596659,0.01664525
1699173520.81299996,0.01717790,-0.03049410,0.02237122
1699173520.81999993,0.01318304,-0.03315734,0.02889615
1699173520.82700014,0.01118561,-0.03595374,0.03741852
1699173520.83700013,0.01211774,-0.03701904,0.03701904
1699173520.84500003,0.01211774,-0.03342366,0.02876299
1699173520.85700011,0.01451466,-0.02929564,0.01784371
1699173520.86400008,0.01451466,-0.02929564,0.01784371
1699173520.87400007,0.01757738,-0.02716505,0.01384885
1699173520.88400006,0.01677841,-0.02623291,0.01771055
1699173520.89300013,0.01744422,-0.02836351,0.02183857
1699173520.90400004,0.01717790,-0.03062726,0.02583343
1699173520.91499996,0.01438150,-0.03049410,0.02783086
1699173520.92199993,0.01597944,-0.02929564,0.02476813
1699173520.93300009,0.01438150,-0.03009461,0.02210489
1699173520.94200015,0.01451466,-0.02956196,0.02476813
1699173520.95300007,0.01424833,-0.03142623,0.02783086
1699173520.96200013,0.01238407,-0.03475528,0.03115991
1699173520.97099996,0.01611260,-0.03289101,0.03129307
1699173520.98099995,0.01571312,-0.02889615,0.02583343
1699173520.99099994,0.01811003,-0.02570027,0.02010746
1699173521.00099993,0.01611260,-0.02849667,0.01957481
1699173521.00999999,0.01331620,-0.02956196,0.02090643
1699173521.01999998,0.01371569,-0.03142623,0.02476813
1699173521.02999997,0.01265039,-0.03049410,0.02876299
1699173521.03999996,0.01358252,-0.03249153,0.02729821
1699173521.04900002,0.01504731,-0.03089358,0.02729821
1699173521.05900002,0.01584628,-0.03062726,0.02649924
1699173521.06900001,0.01478098,-0.03142623,0.02596659
1699173521.07900000,0.01185142,-0.03209204,0.02370284
1699173521.09000015,0.01424833,-0.02996145,0.02010746
1699173521.10000014,0.01624576,-0.02889615,0.01837636
1699173521.11000013,0.01784371,-0.02663240,0.02130592
1699173521.11800003,0.01438150,-0.03222520,0.02410232
1699173521.13000011,0.01185142,-0.03475528,0.03022777
1699173521.13800001,0.01291671,-0.03289101,0.03262469
1699173521.14899993,0.01344936,-0.03249153,0.02889615
1699173521.15799999,0.01904217,-0.02969513,0.02263754
1699173521.17300010,0.01984114,-0.02756453,0.01424833
1699173521.18099999,0.02143908,-0.02596659,0.01225090
1699173521.19400001,0.01677841,-0.02769770,0.01651209
1699173521.21099997,0.00679126,-0.03648639,0.03875014
1699173521.22700000,0.01171826,-0.03408947,0.03155939
1699173521.25699997,0.02064011,-0.02317019,0.01478098
1699173521.27800012,0.01877584,-0.02703189,0.01811003
1699173521.30500007,0.01318304,-0.03169256,0.02223805
1699173521.32800007,0.01225090,-0.03488844,0.04034809
1699173521.35299993,0.01304988,-0.03076042,0.01997430
1699173521.37700009,0.02170541,-0.02103960,0.00892185
1699173521.40899992,0.01571312,-0.03382315,0.03036094
1699173521.44499993,0.01185142,-0.03475528,0.02716505
1699173521.45200014,0.00852237,-0.03448896,0.03275785
1699173521.48300004,0.02277070,-0.02436865,0.01331620
1699173521.50200009,0.02370284,-0.02170541,0.00572597
1699173521.52399993,0.00878869,-0.03768485,0.03901647
1699173521.53999996,0.00692442,-0.03835066,0.04128022
1699173521.56400013,0.01811003,-0.02583343,0.01025347
1699173521.58700013,0.01518047,-0.03262469,0.02743137
1699173521.61400008,0.01278355,-0.03448896,0.03568742
1699173521.63899994,0.01811003,-0.02503446,0.01504731
1699173521.66400003,0.01304988,-0.02942880,0.02117276
1699173521.67600012,0.01078612,-0.03568742,0.03155939
1699173521.68499994,0.01424833,-0.03129307,0.02876299
1699173521.69700003,0.01731106,-0.02956196,0.02237122
1699173521.70700002,0.01784371,-0.02809718,0.01797687
1699173521.71399999,0.01877584,-0.02862983,0.01997430
1699173521.72500014,0.01984114,-0.03022777,0.02596659
1699173521.73500013,0.01611260,-0.03315734,0.03222520
1699173521.74399996,0.01478098,-0.03462212,0.03209204
1699173521.75500011,0.01438150,-0.03195888,0.02609975
1699173521.76300001,0.01411517,-0.03022777,0.02117276
1699173521.77300000,0.01504731,-0.02876299,0.02197173
1699173521.78500009,0.01504731,-0.03036094,0.02330335
1699173521.79400015,0.01504731,-0.03275785,0.02583343
1699173521.80400014,0.01584628,-0.03155939,0.02516762
1699173521.81200004,0.01717790,-0.02916248,0.02143908
1699173521.82100010,0.01877584,-0.02689872,0.01904217
1699173521.83200002,0.01864268,-0.02743137,0.02117276
1699173521.84200001,0.01518047,-0.02916248,0.02623291
1699173521.85000014,0.01344936,-0.03595374,0.03302418
1699173521.86000013,0.01225090,-0.03342366,0.03342366
1699173521.86899996,0.01185142,-0.03329050,0.02809718
1699173521.87899995,0.01358252,-0.03049410,0.02183857
1699173521.89000010,0.01637893,-0.02743137,0.01664525
1699173521.89899993,0.01664525,-0.02876299,0.01837636
1699173521.90899992,0.01731106,-0.02796402,0.02170541
1699173521.91799998,0.01731106,-0.03102675,0.02862983
1699173521.92799997,0.01757738,-0.03182572,0.03049410
1699173521.93799996,0.01624576,-0.02889615,0.02277070
1699173521.94799995,0.01691157,-0.02769770,0.02037379
1699173521.95799994,0.01611260,-0.02663240,0.01957481
1699173521.96700001,0.01438150,-0.02862983,0.02570027
1699173521.97700000,0.01158509,-0.03408947,0.03235837
1699173521.98699999,0.01038664,-0.03528793,0.03315734
1699173521.99800014,0.00958766,-0.03342366,0.03009461
1699173522.00699997,0.01358252,-0.03076042,0.02183857
1699173522.01800013,0.02024062,-0.02743137,0.01424833
1699173522.02699995,0.02050695,-0.02516762,0.01464782
1699173522.03600001,0.01837636,-0.02769770,0.02117276
1699173522.04600000,0.01837636,-0.02769770,0.02117276
1699173522.05599999,0.01518047,-0.03195888,0.02942880
1699173522.06599998,0.01131877,-0.03542109,0.03435580
1699173522.07500005,0.01304988,-0.03302418,0.03382315
1699173522.08599997,0.01504731,-0.03036094,0.02689872
1699173522.09500003,0.01704474,-0.02796402,0.01691157
1699173522.10400009,0.01837636,-0.02556710,0.01371569
1699173522.11400008,0.01717790,-0.02823034,0.01597944
1699173522.12500000,0.01371569,-0.03209204,0.02689872
1699173522.13599992,0.01012031,-0.03635323,0.03608690
1699173522.14700007,0.01051980,-0.03568742,0.03701904
1699173522.15700006,0.01384885,-0.03315734,0.02902932
1699173522.16700006,0.02064011,-0.02609975,0.01744422
1699173522.17700005,0.02024062,-0.02436865,0.00918818
1699173522.18199992,0.01957481,-0.02463497,0.01398201
1699173522.19799995,0.01478098,-0.02982829,0.02263754
1699173522.20700002,0.01185142,-0.03608690,0.03302418
1699173522.21700001,0.00945450,-0.03688587,0.03728536
1699173522.22900009,0.00972083,-0.03395631,0.03262469
1699173522.24600005,0.01837636,-0.02609975,0.01557995
1699173522.25900006,0.01824319,-0.02609975,0.01624576
1699173522.27100015,0.01384885,-0.03315734,0.03062726
1699173522.28200006,0.01451466,-0.03462212,0.03102675
1699173522.29299998,0.01491414,-0.03249153,0.02476813
1699173522.29999995,0.01571312,-0.02889615,0.01890900
1699173522.31200004,0.01637893,-0.02769770,0.01677841
1699173522.32400012,0.01225090,-0.02783086,0.02103960
1699173522.32900000,0.01051980,-0.03302418,0.03009461
1699173522.34000015,0.01211774,-0.03448896,0.03568742
1699173522.35200000,0.01358252,-0.03302418,0.03195888
1699173522.36000013,0.01664525,-0.02982829,0.02596659
1699173522.36800003,0.02077327,-0.02530078,0.01784371
1699173522.37700009,0.01850952,-0.02516762,0.01411517
1699173522.39100003,0.01797687,-0.02689872,0.01837636
1699173522.39700007,0.01424833,-0.03076042,0.02676556
1699173522.40899992,0.01318304,-0.03329050,0.03235837
1699173522.41700006,0.01211774,-0.03448896,0.03049410
1699173522.42700005,0.01318304,-0.03262469,0.02410232
1699173522.43600011,0.01318304,-0.03262469,0.02410232
1699173522.44600010,0.01464782,-0.02876299,0.01944165
1699173522.45600009,0.01704474,-0.02889615,0.01744422
1699173522.46500015,0.01544679,-0.02836351,0.02077327
1699173522.47700000,0.01424833,-0.03222520,0.02636608
1699173522.48699999,0.01251723,-0.03315734,0.03142623
1699173522.49600005,0.01464782,-0.03182572,0.02996145
1699173522.50500011,0.01717790,-0.03129307,0.02277070
1699173522.51500010,0.01824319,-0.02436865,0.01757738
1699173522.52399993,0.01771055,-0.02783086,0.01557995
1699173522.53399992,0.01597944,-0.03022777,0.02210489
1699173522.54400015,0.01265039,-0.03222520,0.02809718
1699173522.55299997,0.01238407,-0.03408947,0.03142623
1699173522.56299996,0.01384885,-0.03262469,0.02956196
1699173522.57299995,0.01424833,-0.02929564,0.02463497
1699173522.58400011,0.01624576,-0.02609975,0.02010746
1699173522.59299994,0.01624576,-0.02716505,0.02024062
1699173522.60299993,0.01491414,-0.03222520,0.02503446
1699173522.61199999,0.01145193,-0.03408947,0.03062726
1699173522.62100005,0.01278355,-0.03209204,0.02902932
1699173522.63100004,0.01438150,-0.03062726,0.02290386
1699173522.64100003,0.01824319,-0.02849667,0.02024062
1699173522.65300012,0.01877584,-0.02596659,0.01917533
1699173522.66199994,0.01664525,-0.02982829,0.02330335
1699173522.67100000,0.01238407,-0.03249153,0.02969513
1699173522.68000007,0.01424833,-0.03382315,0.03089358
1699173522.69000006,0.01291671,-0.03275785,0.02809718
1699173522.70200014,0.01611260,-0.02982829,0.02410232
1699173522.71000004,0.01717790,-0.02783086,0.01837636
1699173522.71900010,0.01637893,-0.02796402,0.02090643
1699173522.73500013,0.01677841,-0.03195888,0.02649924
1699173522.74000001,0.01251723,-0.03395631,0.02982829
1699173522.75500011,0.01211774,-0.03302418,0.02809718
1699173522.75900006,0.01531363,-0.03115991,0.02370284
1699173522.77399993,0.01771055,-0.02756453,0.02037379
1699173522.78100014,0.01917533,-0.02703189,0.01704474
1699173522.78800011,0.01637893,-0.02823034,0.01890900
1699173522.79900002,0.01438150,-0.03235837,0.02902932
1699173522.80900002,0.01384885,-0.03422263,0.03368999
1699173522.81999993,0.01438150,-0.03195888,0.03142623
1699173522.83500004,0.01438150,-0.03195888,0.03142623
1699173522.84800005,0.01850952,-0.02689872,0.01784371
1699173522.86500001,0.01731106,-0.02596659,0.01677841
1699173522.88400006,0.01371569,-0.03222520,0.02942880
1699173522.90499997,0.01637893,-0.02849667,0.02250438
1699173522.92799997,0.01930849,-0.02716505,0.01424833
1699173522.93600011,0.01597944,-0.02969513,0.02263754
1699173522.96399999,0.01304988,-0.03262469,0.02796402
1699173522.99399996,0.01757738,-0.02902932,0.02050695
1699173523.02600002,0.01637893,-0.03182572,0.02862983
1699173523.05699992,0.01731106,-0.02663240,0.01398201
1699173523.08599997,0.01078612,-0.03608690,0.04021492
1699173523.11199999,0.02024062,-0.02596659,0.01451466
1699173523.13800001,0.01651209,-0.02809718,0.01797687
1699173523.16600013,0.01185142,-0.03528793,0.03036094
1699173523.17400002,0.01478098,-0.02982829,0.02290386
1699173523.19900012,0.01424833,-0.03155939,0.02649924
1699173523.21900010,0.01398201,-0.03368999,0.03342366
1699173523.23500013,0.01398201,-0.03368999,0.03342366
1699173523.24800014,0.01691157,-0.02649924,0.01970798
1699173523.25900006,0.01957481,-0.02476813,0.01131877
1699173523.26999998,0.01704474,-0.02583343,0.01398201
1699173523.27800012,0.01398201,-0.03155939,0.02570027
1699173523.28600001,0.01185142,-0.03342366,0.03435580
1699173523.29500008,0.01438150,-0.03475528,0.03661955
1699173523.30699992,0.01411517,-0.03129307,0.02836351
1699173523.31900001,0.01544679,-0.02849667,0.01970798
1699173523.32700014,0.01677841,-0.02516762,0.01518047
1699173523.33899999,0.01757738,-0.02876299,0.01930849
1699173523.34500003,0.01424833,-0.03102675,0.02663240
1699173523.35800004,0.01265039,-0.03435580,0.03422263
1699173523.36500001,0.01118561,-0.03329050,0.03315734
1699173523.37400007,0.01331620,-0.03022777,0.02290386
1699173523.38400006,0.01837636,-0.02543394,0.01398201
1699173523.39300013,0.02197173,-0.02450181,0.00972083
1699173523.40300012,0.01944165,-0.02783086,0.01531363
1699173523.41600013,0.01304988,-0.03235837,0.02756453
1699173523.42199993,0.00905502,-0.03875014,0.04088073
